filename,scopus_link,citedby_link
201800623.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053142473&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053142473&origin=inward
201800624.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052249047&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052249047&origin=inward
201800625.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045564648&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045564648&origin=inward
201800626.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052957177&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052957177&origin=inward
201800627.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047075497&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047075497&origin=inward
201800628.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057768529&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057768529&origin=inward
201800629.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057759345&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057759345&origin=inward
201800630.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057751550&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057751550&origin=inward
201800631.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057745826&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057745826&origin=inward
201800632.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057744305&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057744305&origin=inward
201800633.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057737738&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057737738&origin=inward
201800634.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057736514&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057736514&origin=inward
201800635.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057726655&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057726655&origin=inward
201800636.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057714249&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057714249&origin=inward
201800637.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057616442&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057616442&origin=inward
201800638.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047800821&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047800821&origin=inward
201800639.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054163150&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054163150&origin=inward
201800640.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052729319&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052729319&origin=inward
201800641.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85015168691&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85015168691&origin=inward
201800642.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056873187&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056873187&origin=inward
201800643.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053292063&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053292063&origin=inward
201800644.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052102647&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052102647&origin=inward
201800645.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85048929508&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048929508&origin=inward
201800646.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046407799&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046407799&origin=inward
201800647.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090523674&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090523674&origin=inward
201800648.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090523272&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090523272&origin=inward
201800649.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85078763285&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078763285&origin=inward
201800650.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070715145&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070715145&origin=inward
201800651.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85068896088&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068896088&origin=inward
201800652.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85063599062&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85063599062&origin=inward
201800653.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060848599&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060848599&origin=inward
201800654.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85059501340&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85059501340&origin=inward
201800655.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85059319683&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85059319683&origin=inward
201800656.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85059094534&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85059094534&origin=inward
201800657.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058717573&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85058717573&origin=inward
201800658.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058694052&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85058694052&origin=inward
201800659.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058636959&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85058636959&origin=inward
201800660.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057520893&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057520893&origin=inward
201800661.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056591683&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056591683&origin=inward
201800662.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056590125&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056590125&origin=inward
201800663.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056428911&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056428911&origin=inward
201800664.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056398441&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056398441&origin=inward
201800665.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056373990&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056373990&origin=inward
201800666.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056334026&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056334026&origin=inward
201800667.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056322410&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056322410&origin=inward
201800668.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055697737&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055697737&origin=inward
201800669.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055214670&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055214670&origin=inward
201800670.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055208680&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055208680&origin=inward
201800671.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055203305&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055203305&origin=inward
201800672.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055200082&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055200082&origin=inward
201800673.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055199294&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055199294&origin=inward
201800674.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055196203&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055196203&origin=inward
201800675.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055194236&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055194236&origin=inward
201800676.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055188449&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055188449&origin=inward
201800677.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055171153&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055171153&origin=inward
201800678.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055169134&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055169134&origin=inward
201800679.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055167509&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055167509&origin=inward
201800680.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055157424&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055157424&origin=inward
201800681.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055149157&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055149157&origin=inward
201800682.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055148645&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055148645&origin=inward
201800683.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055145038&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055145038&origin=inward
201800684.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055076097&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055076097&origin=inward
201800685.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054701052&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054701052&origin=inward
201800686.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054700094&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054700094&origin=inward
201800687.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054590025&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054590025&origin=inward
201800688.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85054193886&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054193886&origin=inward
201800689.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053928588&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053928588&origin=inward
201800690.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053923328&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053923328&origin=inward
201800691.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053919197&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053919197&origin=inward
201800692.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053893317&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053893317&origin=inward
201800693.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053815915&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053815915&origin=inward
201800694.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053754566&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053754566&origin=inward
201800695.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053662303&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053662303&origin=inward
201800696.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053433287&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053433287&origin=inward
201800697.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053420172&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053420172&origin=inward
201800698.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053262561&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053262561&origin=inward
201800699.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053161886&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053161886&origin=inward
201800700.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053133380&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053133380&origin=inward
201800701.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053123237&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053123237&origin=inward
201800702.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053113363&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053113363&origin=inward
201800703.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85053005504&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053005504&origin=inward
201800704.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052998272&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052998272&origin=inward
201800705.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052968790&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052968790&origin=inward
201800706.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052958715&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052958715&origin=inward
201800707.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052810735&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052810735&origin=inward
201800708.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052741118&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052741118&origin=inward
201800709.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052737316&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052737316&origin=inward
201800710.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052730497&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052730497&origin=inward
201800711.json,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85052645887&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85052645887&origin=inward
